model_id,datetime,reference_datetime,site_id,family,parameter,variable,prediction
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,55,chla,3.151075921036098
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,55,chla,-0.7737940697211807
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,55,chla,-2.250345734942145
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,55,chla,-0.27217860292938445
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,55,chla,1.7191681994083583
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,55,chla,8.536478847458513
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,55,chla,2.040806698927664
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,55,chla,4.68515461747851
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,55,chla,7.229403422488575
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,55,chla,17.366073664995376
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,55,chla,14.97040976521917
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,55,chla,10.539590788763814
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,56,chla,13.50356940363279
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,56,chla,20.719855275614286
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,56,chla,17.83490877024106
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,56,chla,8.930466083335999
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,56,chla,8.36562686796579
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,56,chla,6.488541415303874
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,56,chla,7.556819343690523
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,56,chla,3.859447580021176
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,56,chla,2.465259812887778
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,56,chla,-1.7173378783305409
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,56,chla,3.2956001510088098
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,56,chla,3.6606576701472577
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,56,chla,8.966018866341283
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,56,chla,11.464960430502297
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,56,chla,2.401538018521334
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,56,chla,5.040696772738062
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,56,chla,7.292218141138716
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,56,chla,11.161923198549998
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,56,chla,8.77556472131528
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,56,chla,5.685161630773372
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,56,chla,2.004693142847389
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,56,chla,6.21533246327329
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,56,chla,4.401739972241999
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,56,chla,11.222091390528234
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,56,chla,5.733581577930167
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,56,chla,5.520214466831453
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,56,chla,7.815825448172599
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,56,chla,10.6453921879657
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,56,chla,9.144211156394347
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,56,chla,4.1275529792015035
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,56,chla,6.287909423830146
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,56,chla,5.234629719052509
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,56,chla,6.828403995253904
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,56,chla,8.45031721970661
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,56,chla,8.544719198513755
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,56,chla,10.473251058392952
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,57,chla,13.627702871673945
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,57,chla,18.465909533384654
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,57,chla,19.39124172609477
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,57,chla,20.942405961726756
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,57,chla,20.83838212039607
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,57,chla,21.00601819181942
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,57,chla,19.970239946421867
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,57,chla,15.098671488942298
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,57,chla,14.513282700593166
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,57,chla,11.62731910520782
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,57,chla,13.762237781870892
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,57,chla,8.834970723448501
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,57,chla,11.772810574886332
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,57,chla,7.831294702418373
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,57,chla,4.989814936205401
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,57,chla,7.417572938889606
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,57,chla,4.541371669971201
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,57,chla,6.962360935818221
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,57,chla,9.376489788898462
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,57,chla,5.995574257650207
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,57,chla,10.284074687102093
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,57,chla,5.877984842192891
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,57,chla,4.296698480693476
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,57,chla,6.506471398525603
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,57,chla,10.823525752126987
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,57,chla,11.005759446374242
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,57,chla,4.634637390817746
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,57,chla,7.360022870196556
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,57,chla,7.858901307514467
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,57,chla,-1.4160662278920926
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,57,chla,-0.19205675212417964
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,57,chla,1.7317633920511344
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,57,chla,2.6746983544071954
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,57,chla,6.736801964866033
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,57,chla,7.710263760464592
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,57,chla,5.83631948844666
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,58,chla,13.153556242006179
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,58,chla,11.282532329874748
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,58,chla,9.538451751678252
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,58,chla,7.492956158843052
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,58,chla,7.508974237847421
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,58,chla,9.767532447924925
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,58,chla,7.578844557857631
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,58,chla,12.728663556389707
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,58,chla,15.459436312624996
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,58,chla,17.54802757031551
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,58,chla,15.540571260264741
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,58,chla,15.76519760509919
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,58,chla,13.043171408865225
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,58,chla,12.884015413256854
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,58,chla,11.071590319162276
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,58,chla,7.934624968102207
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,58,chla,14.060485230518259
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,58,chla,13.174782626296878
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,58,chla,13.048612630153706
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,58,chla,20.112224109009073
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,58,chla,19.08032074189352
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,58,chla,10.902199067254084
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,58,chla,10.318291944111575
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,58,chla,15.39412444990384
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,58,chla,15.53870279159716
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,58,chla,15.114631902618571
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,58,chla,10.607006636261035
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,58,chla,15.017492174818214
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,58,chla,17.21304004381608
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,58,chla,19.47134269733484
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,58,chla,18.772801243183167
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,58,chla,14.442689146846545
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,58,chla,9.783225790801007
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,58,chla,12.620046914669965
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,58,chla,8.489532324425301
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,58,chla,7.854990708881033
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,59,chla,13.20821327632906
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,59,chla,13.880564516068329
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,59,chla,12.175138003604964
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,59,chla,19.025566847302056
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,59,chla,15.962770343842765
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,59,chla,13.996645586170741
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,59,chla,15.216344372394893
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,59,chla,13.112378744797782
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,59,chla,15.397192396406622
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,59,chla,10.230311566665854
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,59,chla,14.657587082426462
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,59,chla,10.599037848340876
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,59,chla,16.143298341124904
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,59,chla,10.437003902561411
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,59,chla,12.658753726543939
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,59,chla,17.849917961628694
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,59,chla,16.207631519158358
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,59,chla,7.895229459602516
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,59,chla,7.440302769261448
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,59,chla,2.91233671770418
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,59,chla,4.758323333408677
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,59,chla,-0.6231712457507628
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,59,chla,-2.359924576777401
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,59,chla,-2.4226027269454447
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,59,chla,-4.366599844081323
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,59,chla,-3.182360611059374
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,59,chla,1.5728425440370126
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,59,chla,9.725352292637583
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,59,chla,12.620959695124283
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,59,chla,11.66642458863534
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,59,chla,12.389891416427679
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,59,chla,11.245988894954149
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,59,chla,11.515057331450707
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,59,chla,12.278401985927575
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,59,chla,6.643267687722819
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,59,chla,3.790063138893581
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,60,chla,13.540263819732372
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,60,chla,14.294529590824956
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,60,chla,18.945900003127374
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,60,chla,14.144441439637504
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,60,chla,11.475405285262637
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,60,chla,12.099131124549922
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,60,chla,12.956938143770024
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,60,chla,10.385422919649686
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,60,chla,7.527422664185859
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,60,chla,13.671774198440703
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,60,chla,17.318867026790247
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,60,chla,18.606754303156308
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,60,chla,19.050024250290374
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,60,chla,21.163255730313136
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,60,chla,17.505829330943453
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,60,chla,17.62977314919338
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,60,chla,10.464199218816104
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,60,chla,7.901568875406081
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,60,chla,5.103269743797828
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,60,chla,5.147657505531665
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,60,chla,6.522391305338526
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,60,chla,7.6825182237378415
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,60,chla,3.0792188081374174
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,60,chla,2.4653484827159837
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,60,chla,1.345148155577007
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,60,chla,-1.726625139853964
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,60,chla,-1.6524670284398184
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,60,chla,-2.973452147697624
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,60,chla,0.7201997735745047
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,60,chla,0.5383011824861471
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,60,chla,2.493525770736714
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,60,chla,0.5326690291246313
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,60,chla,5.449920375303312
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,60,chla,1.0900787172907007
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,60,chla,0.04677507284254714
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,60,chla,2.9329356377158486
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,61,chla,13.329801229738967
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,61,chla,12.438862264305385
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,61,chla,16.298394233741796
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,61,chla,14.07685147383723
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,61,chla,18.467487776890568
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,61,chla,17.366524154801755
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,61,chla,17.597425406376136
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,61,chla,15.361544558391802
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,61,chla,12.969489925026696
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,61,chla,14.922622909411446
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,61,chla,13.306221888875271
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,61,chla,16.496381668012006
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,61,chla,14.531275251811673
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,61,chla,13.90844671225192
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,61,chla,8.809214920501613
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,61,chla,4.6258257787473
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,61,chla,6.042464086161827
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,61,chla,1.5618495291320533
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,61,chla,1.92998180697871
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,61,chla,3.7250097843012995
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,61,chla,1.3144354410478063
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,61,chla,1.9927466621016405
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,61,chla,3.9241202237906965
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,61,chla,0.37585534222412736
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,61,chla,1.3782722502977176
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,61,chla,3.7143902046866564
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,61,chla,5.516082277275485
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,61,chla,7.23851472235452
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,61,chla,9.375345243717074
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,61,chla,11.806611069707994
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,61,chla,10.304257953053115
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,61,chla,16.752308408920715
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,61,chla,18.408471925740493
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,61,chla,20.384417333601203
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,61,chla,20.20883247701596
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,61,chla,14.702071169510432
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,62,chla,13.225941626380544
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,62,chla,13.982504734450306
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,62,chla,12.82307812500039
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,62,chla,10.17754616374842
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,62,chla,14.167152210280426
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,62,chla,14.917911433758494
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,62,chla,20.48202472242318
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,62,chla,23.761464563358945
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,62,chla,22.739112359227054
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,62,chla,24.03602408364486
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,62,chla,20.958755001429907
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,62,chla,18.016354120086454
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,62,chla,12.78326516484958
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,62,chla,9.808466777840199
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,62,chla,11.436046505876542
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,62,chla,12.921593308662427
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,62,chla,11.94293368339938
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,62,chla,9.008949431115827
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,62,chla,9.418577273487317
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,62,chla,14.0155213201528
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,62,chla,9.54119616646025
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,62,chla,7.89029601538264
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,62,chla,5.167789474884409
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,62,chla,8.617089821021786
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,62,chla,10.219391797073403
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,62,chla,10.543661695429314
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,62,chla,7.6195877252064825
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,62,chla,5.464713628962836
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,62,chla,5.421903278869844
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,62,chla,4.153320178278665
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,62,chla,4.447909017772726
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,62,chla,8.18522439986005
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,62,chla,3.431982613543915
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,62,chla,7.430985406146552
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,62,chla,9.534206393116143
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,62,chla,9.26823326062081
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,63,chla,13.297792796297017
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,63,chla,8.359007175953057
